"LEA.Name","School.Code","School.Name","SBE.District","SPG.Grade","SPG.Score","Reading.SPG.Grade","Reading..SPG.Score","Math.SPG.Grade","Math.SPG.Score","EVAAS.Growth.Status","EVAAS.Growth.Score","Overall.Achievement.Score.99","Read.Score.99","Math.Score.99","Science.Score.99","Math.I.Score.99","English.II.Score.99","Biology.Score.99","The.ACT.Score.99","ACT.WorkKeys.Score.99","Math.Course.Rigor.Score.99","Cohort.Grad.Rate.Std.Score.99","State.Gap.Compared"
"Buncombe County Schools","110420","Valley Springs Middle","Western","B",74,"C",69,"C",68,"Exceeded",98,68,64,62,78,99,NA,NA,NA,NA,NA,NA,""
"Buncombe County Schools","110422","Estes Elementary","Western","B",71,"B",73,"B",71,"Met",72.3,71,72,71,NA,NA,NA,NA,NA,NA,NA,NA,""
"Buncombe County Schools","110428","Weaverville Elementary","Western","B",70,"C",68,"B",72,"Met",75.3,69,67,70,NA,NA,NA,NA,NA,NA,NA,NA,""
"Buncombe County Schools","110432","Weaverville Primary","Western","I",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Buncombe County Schools","110436","West Buncombe Elementary","Western","B",71,"C",64,"B",77,"Exceeded",86.4,67,61,73,NA,NA,NA,NA,NA,NA,NA,NA,""
"Buncombe County Schools","110444","Woodfin Elementary","Western","C",68,"C",66,"B",71,"Met",81.7,65,62,68,NA,NA,NA,NA,NA,NA,NA,NA,""
"Buncombe County Schools","110450","Koontz Intermediate","Western","C",63,"C",66,"C",62,"NotMet",67.2,63,64,59,67,NA,NA,NA,NA,NA,NA,NA,""
"Buncombe County Schools","110451","Eblen Intermediate","Western","C",56,"C",57,"C",58,"Met",72.4,52,51,52,54,NA,NA,NA,NA,NA,NA,NA,""
"Buncombe County Schools","110500","Nesbitt Discovery Academy","Western","A",94,"",NA,"",NA,"Met",84.8,99,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,"N"
"Asheville City Schools","111302","Asheville High","Western","C",66,"",NA,"",NA,"NotMet",53.3,69,NA,NA,NA,49,66,55,67,59,99,84,""
"Asheville City Schools","111304","Hall Fletcher Elementary","Western","D",51,"D",52,"D",53,"NotMet",69.4,46,47,47,38,NA,NA,NA,NA,NA,NA,NA,""
"Asheville City Schools","111306","Isaac Dickson Elementary","Western","B",75,"B",74,"B",75,"Met",79.9,73,73,73,76,NA,NA,NA,NA,NA,NA,NA,""
"Asheville City Schools","111312","Claxton Elementary","Western","C",64,"C",68,"C",62,"NotMet",53.6,67,69,64,70,NA,NA,NA,NA,NA,NA,NA,""
"Asheville City Schools","111332","Ira B Jones Elementary","Western","B",71,"B",71,"B",73,"Met",82.1,68,68,70,62,NA,NA,NA,NA,NA,NA,NA,""
"Asheville City Schools","111356","Asheville Middle","Western","C",62,"C",65,"C",58,"NotMet",61.3,63,62,57,71,95,NA,NA,NA,NA,NA,NA,""
"Asheville City Schools","111360","Vance Elementary","Western","B",75,"B",77,"C",69,"Met",73.5,75,77,71,85,NA,NA,NA,NA,NA,NA,NA,""
"Asheville City Schools","111700","School of Inquiry and Life Sciences","Western","A",87,"",NA,"",NA,"Exceeded",91.4,86,NA,NA,NA,69,94,85,90,93,99,94,"N"
"Burke County Schools","120304","Chesterfield Elementary","Northwest","C",57,"C",55,"D",53,"Met",74.9,53,50,49,77,NA,NA,NA,NA,NA,NA,NA,""
"Burke County Schools","120308","Hallyburton Academy","Northwest","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Burke County Schools","120310","Burke Middle College","Northwest","A",99,"",NA,"",NA,"",NA,99,NA,NA,NA,NA,NA,NA,99,NA,99,99,"N"
"Burke County Schools","120312","Drexel Elementary","Northwest","C",63,"C",62,"C",56,"Exceeded",89.5,57,57,49,82,NA,NA,NA,NA,NA,NA,NA,""
"Burke County Schools","120314","East Burke High","Northwest","C",64,"",NA,"",NA,"NotMet",50,68,NA,NA,NA,60,52,49,63,72,99,92,""
"Burke County Schools","120315","East Burke Middle","Northwest","B",70,"B",71,"C",58,"Met",79.3,67,68,58,89,99,NA,NA,NA,NA,NA,NA,""
"Burke County Schools","120316","Forest Hill Elementary","Northwest","C",68,"C",66,"C",67,"Met",82.2,65,63,63,76,NA,NA,NA,NA,NA,NA,NA,""
"Burke County Schools","120318","Freedom High","Northwest","C",68,"",NA,"",NA,"Met",70.9,68,NA,NA,NA,55,62,58,52,67,95,93,""
"Burke County Schools","120320","George Hildebrand Elementary","Northwest","C",63,"C",61,"C",59,"Met",79.9,58,56,55,75,NA,NA,NA,NA,NA,NA,NA,""
"Burke County Schools","120324","Glen Alpine Elementary","Northwest","B",70,"C",65,"B",72,"Met",80,67,63,68,76,NA,NA,NA,NA,NA,NA,NA,""
"Burke County Schools","120334","Heritage Middle","Northwest","B",71,"C",68,"C",67,"Exceeded",91.1,66,64,61,81,99,NA,NA,NA,NA,NA,NA,""
"Burke County Schools","120338","Hildebran Elementary","Northwest","B",73,"C",69,"B",70,"Met",83.4,70,67,66,89,NA,NA,NA,NA,NA,NA,NA,""
"Burke County Schools","120340","Mountain Crest Elementary","Northwest","C",57,"D",51,"C",55,"Exceeded",91.2,48,43,46,77,NA,NA,NA,NA,NA,NA,NA,""
"Burke County Schools","120344","Icard Elementary","Northwest","C",69,"C",64,"C",69,"Exceeded",90.3,64,59,64,77,NA,NA,NA,NA,NA,NA,NA,""
"Burke County Schools","120346","Jimmy C Draughn High School","Northwest","B",73,"",NA,"",NA,"NotMet",67.4,74,NA,NA,NA,64,63,68,64,83,99,92,""
"Burke County Schools","120350","Liberty Middle","Northwest","C",66,"C",69,"C",58,"Met",71.5,65,66,55,85,99,NA,NA,NA,NA,NA,NA,""
"Burke County Schools","120352","North Liberty","Northwest","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Burke County Schools","120360","Mull Elementary","Northwest","C",67,"C",64,"C",65,"Exceeded",88.8,61,59,59,72,NA,NA,NA,NA,NA,NA,NA,""
"Burke County Schools","120364","Oak Hill Elementary","Northwest","C",65,"C",65,"C",60,"Exceeded",90.3,58,59,53,73,NA,NA,NA,NA,NA,NA,NA,""
"Burke County Schools","120368","Ray Childers Elementary","Northwest","B",76,"B",72,"B",78,"Met",82.6,74,70,77,78,NA,NA,NA,NA,NA,NA,NA,""
"Burke County Schools","120370","Robert L. Patton High School","Northwest","B",73,"",NA,"",NA,"Met",81.6,70,NA,NA,NA,65,59,44,64,72,99,99,""
"Burke County Schools","120372","Rutherford College Elem","Northwest","B",84,"B",81,"B",83,"Met",84.9,83,81,82,99,NA,NA,NA,NA,NA,NA,NA,""
"Burke County Schools","120374","Salem Elementary","Northwest","B",72,"B",71,"C",68,"Met",83.6,69,68,65,82,NA,NA,NA,NA,NA,NA,NA,""
"Burke County Schools","120376","Table Rock Middle","Northwest","C",66,"C",67,"C",57,"Exceeded",86.1,61,62,52,81,99,NA,NA,NA,NA,NA,NA,""
"Burke County Schools","120380","Valdese Elementary","Northwest","B",72,"B",71,"B",70,"Met",80.4,70,69,68,81,NA,NA,NA,NA,NA,NA,NA,""
"Burke County Schools","120386","W A Young Elementary","Northwest","C",61,"C",63,"D",54,"Exceeded",88.8,54,58,46,65,NA,NA,NA,NA,NA,NA,NA,""
"Burke County Schools","120390","Walter R Johnson Middle","Northwest","C",64,"C",61,"C",58,"Met",78.5,60,57,53,83,99,NA,NA,NA,NA,NA,NA,""
"Cabarrus County Schools","130304","A T Allen Elementary","Southwest","C",58,"C",58,"C",62,"NotMet",61.8,57,53,62,50,NA,NA,NA,NA,NA,NA,NA,""
"Cabarrus County Schools","130307","Cox Mill High School","Southwest","B",78,"",NA,"",NA,"Met",80.1,78,NA,NA,NA,66,76,70,73,72,99,95,""
"Cabarrus County Schools","130308","Bethel Elementary","Southwest","C",56,"C",61,"C",57,"Met",75.3,52,56,51,38,NA,NA,NA,NA,NA,NA,NA,""
"Cabarrus County Schools","130309","Beverly Hills Elementary","Southwest","C",64,"C",65,"C",61,"Met",81.8,59,60,57,65,NA,NA,NA,NA,NA,NA,NA,""
"Cabarrus County Schools","130310","Central Cabarrus High","Southwest","C",69,"",NA,"",NA,"Met",84.2,65,NA,NA,NA,49,58,54,54,71,95,99,""
"Cabarrus County Schools","130311","Coltrane-Webb Elementary","Southwest","C",63,"C",68,"C",60,"NotMet",65.1,63,66,60,62,NA,NA,NA,NA,NA,NA,NA,""
"Cabarrus County Schools","130312","Harrisburg Elementary","Southwest","B",78,"B",78,"B",79,"Met",74.1,79,78,80,82,NA,NA,NA,NA,NA,NA,NA,""
"Cabarrus County Schools","130313","Concord Middle","Southwest","F",38,"D",41,"F",30,"NotMet",57.9,33,35,22,54,89,NA,NA,NA,NA,NA,NA,""
"Cabarrus County Schools","130314","Concord High","Southwest","C",59,"",NA,"",NA,"NotMet",52.3,60,NA,NA,NA,40,53,48,52,76,95,83,""
"Cabarrus County Schools","130315","J N Fries Magnet School","Southwest","A+NG",91,"A",94,"A",86,"Exceeded",85.2,93,99,87,99,93,NA,NA,NA,NA,NA,NA,"Y"
"Cabarrus County Schools","130316","Jay M Robinson High","Southwest","C",69,"",NA,"",NA,"Met",73.6,68,NA,NA,NA,50,54,55,63,82,99,88,""
"Cabarrus County Schools","130317","Cabarrus Co Opportunity School","Southwest","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Cabarrus County Schools","130318","C C Griffin Middle","Southwest","C",55,"C",56,"F",39,"Exceeded",90.2,46,50,29,77,93,NA,NA,NA,NA,NA,NA,""
"Cabarrus County Schools","130319","Cox Mill Elementary","Southwest","B",84,"B",82,"A",87,"Exceeded",86.7,83,81,86,77,NA,NA,NA,NA,NA,NA,NA,""
"Cabarrus County Schools","130320","Harris Road Middle","Southwest","B",81,"B",79,"B",73,"Exceeded",100,77,76,69,95,99,NA,NA,NA,NA,NA,NA,""
"Cabarrus County Schools","130321","Carl A Furr Elementary","Southwest","C",60,"C",58,"C",62,"NotMet",65.8,58,54,61,63,NA,NA,NA,NA,NA,NA,NA,""
"Cabarrus County Schools","130322","Mount Pleasant Elementary","Southwest","C",69,"C",69,"C",63,"Exceeded",90.4,64,65,58,79,NA,NA,NA,NA,NA,NA,NA,""
"Cabarrus County Schools","130323","Mount Pleasant Middle","Southwest","C",68,"C",66,"C",58,"Exceeded",90.3,62,62,51,86,99,NA,NA,NA,NA,NA,NA,""
"Cabarrus County Schools","130324","Mount Pleasant High","Southwest","C",68,"",NA,"",NA,"Met",70.6,68,NA,NA,NA,58,53,59,53,70,99,89,""
"Cabarrus County Schools","130325","Charles E Boger Elementary","Southwest","B",71,"B",71,"B",71,"Met",81.9,69,69,68,71,NA,NA,NA,NA,NA,NA,NA,""
"Cabarrus County Schools","130326","Northwest Cabarrus High","Southwest","B",72,"",NA,"",NA,"Met",80.1,70,NA,NA,NA,51,62,57,62,80,99,99,""
"Cabarrus County Schools","130327","Northwest Cabarrus Middle","Southwest","C",61,"C",60,"D",52,"Exceeded",89.7,54,55,44,73,99,NA,NA,NA,NA,NA,NA,""
"Cabarrus County Schools","130328","Royal Oaks Elementary","Southwest","D",40,"D",44,"D",40,"NotMet",65.7,33,36,33,22,NA,NA,NA,NA,NA,NA,NA,""
"Cabarrus County Schools","130329","Rocky River Elementary","Southwest","D",50,"D",50,"D",49,"NotMet",65.5,46,46,45,53,NA,NA,NA,NA,NA,NA,NA,""
"Cabarrus County Schools","130330","R Brown McAllister Elementary","Southwest","C",56,"D",53,"C",59,"NotMet",69.5,53,50,54,57,NA,NA,NA,NA,NA,NA,NA,""
"Cabarrus County Schools","130331","Pitts School Road Elementary","Southwest","B",72,"B",70,"B",74,"Met",83.3,69,66,72,69,NA,NA,NA,NA,NA,NA,NA,""
"Cabarrus County Schools","130332","Hickory Ridge High","Southwest","B",83,"",NA,"",NA,"Exceeded",91.5,81,NA,NA,NA,70,79,76,71,91,99,95,""
"Cabarrus County Schools","130333","Performance Learning Center","Southwest","C",67,"",NA,"",NA,"Met",74.3,65,NA,NA,NA,27,50,38,47,59,92,91,""
"Cabarrus County Schools","130336","W R Odell Elementary","Southwest","B",78,"B",77,"B",78,"Met",83.3,76,75,77,79,NA,NA,NA,NA,NA,NA,NA,""
"Cabarrus County Schools","130338","Weddington Hills Elementary","Southwest","C",66,"C",64,"B",70,"Exceeded",86.5,61,58,65,56,NA,NA,NA,NA,NA,NA,NA,""
"Cabarrus County Schools","130340","Winecoff Elementary","Southwest","D",48,"D",53,"D",50,"NotMet",59.8,45,46,47,35,NA,NA,NA,NA,NA,NA,NA,""
"Cabarrus County Schools","130342","W M Irvin Elementary","Southwest","D",50,"D",54,"D",47,"NotMet",67.9,46,47,44,48,NA,NA,NA,NA,NA,NA,NA,""
"Cabarrus County Schools","130344","Wolf Meadow Elementary","Southwest","C",59,"D",51,"C",62,"Exceeded",85.1,53,44,57,70,NA,NA,NA,NA,NA,NA,NA,""
"Cabarrus County Schools","130345","Patriots Elementary","Southwest","B",79,"B",79,"B",77,"Exceeded",98.2,75,75,73,78,NA,NA,NA,NA,NA,NA,NA,""
"Cabarrus County Schools","130346","Hickory Ridge Middle","Southwest","B",72,"B",74,"C",63,"Exceeded",91.5,68,71,57,82,99,NA,NA,NA,NA,NA,NA,""
"Cabarrus County Schools","130350","Cabarrus-Kannapolis Early Coll","Southwest","A",89,"",NA,"",NA,"Met",82.6,90,NA,NA,NA,78,90,85,90,NA,99,99,"N"
"Cabarrus County Schools","130355","Harold E. Winkler Middle","Southwest","C",59,"C",58,"D",49,"Exceeded",88.2,52,52,41,72,99,NA,NA,NA,NA,NA,NA,""
"Kannapolis City Schools","132304","A L Brown High","Southwest","C",58,"",NA,"",NA,"NotMet",52.2,59,NA,NA,NA,31,46,46,54,63,94,85,""
"Kannapolis City Schools","132308","Forest Park Elementary","Southwest","C",63,"C",63,"C",62,"Exceeded",91.5,55,58,53,NA,NA,NA,NA,NA,NA,NA,NA,""
"Kannapolis City Schools","132312","Fred L Wilson Elementary","Southwest","D",45,"D",48,"D",42,"Met",73.4,38,41,34,NA,NA,NA,NA,NA,NA,NA,NA,""
"Kannapolis City Schools","132328","Jackson Park Elementary","Southwest","D",52,"D",50,"D",54,"Met",80.2,45,42,48,NA,NA,NA,NA,NA,NA,NA,NA,""
"Kannapolis City Schools","132329","Kannapolis Intermediate","Southwest","D",42,"D",46,"D",40,"NotMet",50,40,42,37,43,NA,NA,NA,NA,NA,NA,NA,""
"Kannapolis City Schools","132330","Kannapolis Middle","Southwest","D",44,"D",50,"F",31,"NotMet",66.5,38,40,24,55,89,NA,NA,NA,NA,NA,NA,""
"Kannapolis City Schools","132332","Shady Brook Elementary","Southwest","C",58,"C",56,"C",60,"Exceeded",86,51,48,54,NA,NA,NA,NA,NA,NA,NA,NA,""
"Kannapolis City Schools","132336","Woodrow Wilson Elementary","Southwest","D",49,"D",46,"D",53,"Met",76.4,43,39,46,NA,NA,NA,NA,NA,NA,NA,NA,""
"Caldwell County Schools","140304","Baton Elementary","Northwest","C",61,"C",61,"C",57,"NotMet",68,59,59,54,74,NA,NA,NA,NA,NA,NA,NA,""
"Caldwell County Schools","140305","Caldwell Career Cen Mid. Coll.","Northwest","B",81,"",NA,"",NA,"Met",70,84,NA,NA,NA,82,87,58,84,99,99,94,""
"Caldwell County Schools","140306","Gateway School","Northwest","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Caldwell County Schools","140307","Horizons Elementary","Northwest","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Caldwell County Schools","140308","Collettsville School","Northwest","B",70,"C",68,"C",68,"Met",70.8,69,68,67,79,99,NA,NA,NA,NA,NA,NA,""
"Caldwell County Schools","140309","Caldwell Early College","Northwest","A+NG",90,"",NA,"",NA,"Met",83.1,92,NA,NA,NA,99,86,80,99,NA,99,99,"Y"
"Caldwell County Schools","140312","Davenport A+ School","Northwest","C",67,"C",66,"C",66,"Exceeded",92.3,61,62,59,63,NA,NA,NA,NA,NA,NA,NA,""
"Caldwell County Schools","140316","Dudley Shoals Elementary","Northwest","B",70,"B",71,"C",67,"Exceeded",91.7,64,67,61,67,NA,NA,NA,NA,NA,NA,NA,""
"Caldwell County Schools","140324","Gamewell Elementary","Northwest","C",57,"C",59,"D",53,"Met",80.1,51,54,46,60,NA,NA,NA,NA,NA,NA,NA,""
"Caldwell County Schools","140332","Gamewell Middle","Northwest","D",51,"D",49,"F",38,"Met",72,45,46,31,78,99,NA,NA,NA,NA,NA,NA,""
"Caldwell County Schools","140336","Granite Falls Middle","Northwest","C",65,"C",62,"C",61,"Met",71.5,63,62,55,82,99,NA,NA,NA,NA,NA,NA,""
"Caldwell County Schools","140340","Granite Falls Elementary","Northwest","B",72,"B",73,"C",66,"Met",83.4,69,70,63,83,NA,NA,NA,NA,NA,NA,NA,""
"Caldwell County Schools","140344","Happy Valley Elementary","Northwest","C",63,"C",61,"C",59,"Met",81.5,58,57,52,66,99,NA,NA,NA,NA,NA,NA,""
"Caldwell County Schools","140348","Hibriten High","Northwest","C",66,"",NA,"",NA,"NotMet",69.1,66,NA,NA,NA,44,58,44,65,67,99,91,""
"Caldwell County Schools","140352","Hudson Elementary","Northwest","C",64,"C",68,"C",59,"Met",83.9,59,63,55,61,NA,NA,NA,NA,NA,NA,NA,""
"Caldwell County Schools","140356","Hudson Middle","Northwest","C",61,"C",62,"D",52,"Met",72.2,58,60,46,83,99,NA,NA,NA,NA,NA,NA,""
"Caldwell County Schools","140360","Kings Creek Elementary","Northwest","C",60,"C",68,"D",50,"Met",70.2,58,65,45,72,NA,NA,NA,NA,NA,NA,NA,""
"Caldwell County Schools","140368","William Lenoir Middle","Northwest","C",67,"C",61,"C",60,"Exceeded",94.1,60,57,51,84,99,NA,NA,NA,NA,NA,NA,""
"Caldwell County Schools","140372","Lower Creek Elementary","Northwest","B",70,"B",73,"C",59,"Met",81.8,67,69,58,86,NA,NA,NA,NA,NA,NA,NA,""
"Caldwell County Schools","140376","Oak Hill Elementary","Northwest","D",52,"C",61,"D",41,"Met",74.7,46,58,32,51,NA,NA,NA,NA,NA,NA,NA,""
"Caldwell County Schools","140384","Sawmills Elementary","Northwest","C",56,"C",60,"C",58,"NotMet",65.9,54,59,52,44,NA,NA,NA,NA,NA,NA,NA,""
"Caldwell County Schools","140386","South Caldwell High","Northwest","C",65,"",NA,"",NA,"NotMet",50.6,69,NA,NA,NA,57,56,50,66,74,99,92,""
"Caldwell County Schools","140388","Valmead Elementary","Northwest","D",53,"C",56,"D",49,"Met",79.1,46,49,42,48,NA,NA,NA,NA,NA,NA,NA,""
"Caldwell County Schools","140390","West Caldwell High","Northwest","C",63,"",NA,"",NA,"NotMet",68.7,61,NA,NA,NA,40,53,46,46,73,99,92,""
"Caldwell County Schools","140392","West Lenoir Elementary","Northwest","D",44,"D",47,"F",32,"Met",81.6,35,38,23,73,NA,NA,NA,NA,NA,NA,NA,""
"Caldwell County Schools","140396","Whitnel Elementary","Northwest","C",56,"C",55,"D",54,"Met",80.5,50,50,47,56,NA,NA,NA,NA,NA,NA,NA,""
"Camden County Schools","150304","Camden County High","Northeast","B",75,"",NA,"",NA,"Met",72.4,75,NA,NA,NA,62,76,61,77,71,99,89,""
"Camden County Schools","150308","Grandy Primary","Northeast","B",83,"B",82,"B",84,"Exceeded",87.5,82,80,84,NA,NA,NA,NA,NA,NA,NA,NA,""
"Camden County Schools","150310","Camden Intermediate","Northeast","C",69,"B",78,"D",53,"Met",76,68,76,52,87,NA,NA,NA,NA,NA,NA,NA,""
"Camden County Schools","150312","Camden Middle","Northeast","C",61,"C",62,"D",49,"NotMet",66,60,63,41,88,99,NA,NA,NA,NA,NA,NA,""
"Camden County Schools","150700","CamTech High","Northeast","B",79,"",NA,"",NA,"Met",71.4,81,NA,NA,NA,49,74,66,89,99,99,90,""
"Carteret County Public Schools","160304","Atlantic Elementary","Southeast","B",71,"B",74,"B",70,"Met",78.1,70,72,67,67,NA,NA,NA,NA,NA,NA,NA,""
"Carteret County Public Schools","160306","Bogue Sound Elementary","Southeast","C",67,"C",67,"C",66,"Met",82.5,63,64,61,67,NA,NA,NA,NA,NA,NA,NA,""
"Carteret County Public Schools","160308","Beaufort Elementary","Southeast","B",72,"B",73,"C",67,"Met",84.5,69,70,65,82,NA,NA,NA,NA,NA,NA,NA,""
"Carteret County Public Schools","160309","Bridges School","Southeast","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Carteret County Public Schools","160310","Beaufort Middle","Southeast","C",60,"C",62,"D",51,"Met",71.6,58,59,46,76,99,NA,NA,NA,NA,NA,NA,""
"Carteret County Public Schools","160311","Broad Creek Middle","Southeast","C",68,"C",69,"C",64,"NotMet",66.4,69,71,59,82,99,NA,NA,NA,NA,NA,NA,""
"Carteret County Public Schools","160313","East Carteret High","Southeast","B",75,"",NA,"",NA,"Exceeded",85.8,73,NA,NA,NA,59,65,69,66,83,99,83,""
"Carteret County Public Schools","160314","Croatan High","Southeast","A+NG",90,"",NA,"",NA,"Exceeded",100,87,NA,NA,NA,81,85,81,88,92,99,88,"Y"
"Carteret County Public Schools","160316","Harkers Island Elementary","Southeast","B",73,"B",73,"B",70,"Met",84.6,71,71,66,84,NA,NA,NA,NA,NA,NA,NA,""
"Carteret County Public Schools","160317","Morehead Elem at Camp Glenn","Southeast","C",58,"C",60,"C",58,"NotMet",67.2,56,57,55,56,NA,NA,NA,NA,NA,NA,NA,""
"Carteret County Public Schools","160318","Morehead City Middle","Southeast","B",70,"B",71,"C",60,"Exceeded",86.4,66,70,53,84,99,NA,NA,NA,NA,NA,NA,""
"Carteret County Public Schools","160322","Morehead City Primary","Southeast","C",69,"B",70,"C",66,"Met",83.2,66,66,66,NA,NA,NA,NA,NA,NA,NA,NA,""
"Carteret County Public Schools","160324","Newport Elementary","Southeast","B",80,"B",78,"B",79,"Exceeded",85.9,79,76,79,85,NA,NA,NA,NA,NA,NA,NA,""
"Carteret County Public Schools","160326","Newport Middle","Southeast","C",63,"C",60,"C",57,"Met",78,59,58,50,79,88,NA,NA,NA,NA,NA,NA,""
"Carteret County Public Schools","160332","Smyrna Elementary","Southeast","B",72,"C",68,"B",70,"Exceeded",86.3,69,66,65,84,94,NA,NA,NA,NA,NA,NA,""
"Carteret County Public Schools","160344","West Carteret High","Southeast","A+NG",86,"",NA,"",NA,"Exceeded",100,82,NA,NA,NA,77,72,77,82,93,99,86,"Y"
"Carteret County Public Schools","160352","White Oak Elementary","Southeast","B",78,"B",77,"B",75,"Exceeded",92.5,74,75,71,81,NA,NA,NA,NA,NA,NA,NA,""
"Caswell County Schools","170316","Bartlett Yancey High","Piedmont-Triad","D",53,"",NA,"",NA,"NotMet",54,53,NA,NA,NA,30,44,34,45,56,99,75,""
"Caswell County Schools","170334","North Elementary","Piedmont-Triad","C",64,"C",59,"C",67,"Met",80.3,60,53,65,64,NA,NA,NA,NA,NA,NA,NA,""
"Caswell County Schools","170338","N L Dillard Middle","Piedmont-Triad","D",45,"D",51,"F",32,"NotMet",62.2,41,45,24,67,65,NA,NA,NA,NA,NA,NA,""
"Caswell County Schools","170339","Oakwood Elementary","Piedmont-Triad","D",42,"D",41,"F",39,"NotMet",57.9,37,37,32,56,NA,NA,NA,NA,NA,NA,NA,""
"Caswell County Schools","170342","South Elementary","Piedmont-Triad","C",59,"D",53,"C",59,"Exceeded",87.2,52,46,51,70,NA,NA,NA,NA,NA,NA,NA,""
"Caswell County Schools","170344","Stoney Creek Elementary","Piedmont-Triad","C",63,"C",64,"C",56,"Met",79.3,59,58,55,75,NA,NA,NA,NA,NA,NA,NA,""
"Catawba County Schools","180302","Harry M Arndt Middle","Northwest","C",68,"C",64,"C",61,"Exceeded",100,60,58,53,75,99,NA,NA,NA,NA,NA,NA,""
"Catawba County Schools","180304","Balls Creek Elementary","Northwest","B",71,"C",67,"B",74,"Exceeded",89.5,67,63,69,69,NA,NA,NA,NA,NA,NA,NA,""
"Catawba County Schools","180308","Bandys High","Northwest","B",76,"",NA,"",NA,"Met",78.9,75,NA,NA,NA,67,66,62,62,66,99,94,""
"Catawba County Schools","180312","Banoak Elementary","Northwest","C",69,"C",63,"B",73,"Exceeded",86.7,65,59,69,74,NA,NA,NA,NA,NA,NA,NA,""
"Catawba County Schools","180316","Blackburn Elementary","Northwest","C",66,"C",69,"C",63,"Met",74.9,64,66,62,61,NA,NA,NA,NA,NA,NA,NA,""
"Catawba County Schools","180320","Bunker Hill High","Northwest","C",64,"",NA,"",NA,"Met",78.5,60,NA,NA,NA,38,55,49,49,70,92,85,""
"Catawba County Schools","180323","Catawba Rosenwald Education Center","Northwest","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Catawba County Schools","180324","Catawba Elementary School","Northwest","C",57,"C",60,"D",53,"Met",76.7,52,54,48,61,NA,NA,NA,NA,NA,NA,NA,""
"Catawba County Schools","180325","Challenger Early College High","Northwest","A+NG",97,"",NA,"",NA,"Exceeded",98.7,99,NA,NA,NA,95,90,99,99,NA,99,99,"Y"
"Catawba County Schools","180326","Charles H Tuttle Elementary","Northwest","B",70,"C",66,"B",70,"Met",81.2,67,62,67,84,NA,NA,NA,NA,NA,NA,NA,""
"Catawba County Schools","180332","Claremont Elementary","Northwest","C",57,"C",57,"D",54,"Exceeded",86.2,50,50,47,71,NA,NA,NA,NA,NA,NA,NA,""
"Catawba County Schools","180336","Clyde Campbell Elementary","Northwest","C",66,"C",68,"C",68,"Met",83.9,62,65,63,48,NA,NA,NA,NA,NA,NA,NA,""
